"Name","State","Notes","User","Tags","Created","Runtime","Sweep","absolute_dim_range","absolute_dim_range_max","absolute_dim_range_min","activation_function","actual_hidden_layers","apply_penalty","batch_size","dropout","epochs","hidden_dim1","hidden_dim2","hidden_dim3","hidden_dim_initial","hidden_dim_initial_range","hidden_dim_initial_range_max","hidden_dim_initial_range_min","hidden_dim_random_scale_factor_range","hidden_dim_random_scale_factor_range_max","hidden_dim_random_scale_factor_range_min","hidden_dim_range","hidden_dim_range_max","hidden_dim_range_min","hidden_dim_scale_factor","hidden_dim_scale_factor_fixed","hidden_dim_strategy","hidden_layer_1_weight_init","hidden_layer_2_neurons","hidden_layer_2_scale_factor","hidden_layer_2_strategy","hidden_layer_2_weight_init","hidden_layer_3_neurons","hidden_layer_3_scale_factor","hidden_layer_3_strategy","hidden_layer_3_weight_init","hidden_layer_4_neurons","hidden_layer_4_scale_factor","hidden_layer_4_strategy","hidden_layer_4_weight_init","hidden_layer_5_neurons","hidden_layer_5_scale_factor","hidden_layer_5_strategy","hidden_layer_5_weight_init","hidden_layer_6_neurons","hidden_layer_6_scale_factor","hidden_layer_6_strategy","hidden_layer_6_weight_init","hidden_layer_7_neurons","hidden_layer_7_scale_factor","hidden_layer_7_strategy","hidden_layer_7_weight_init","hidden_layers","hidden_layers_max","hidden_layers_min","huber_delta","learning_rate","loss_function","method","model_type","momentum","nesterov","normalization","normalization_method","optimizer","output_activation_function","output_layer_weight_init","parameters.absolute_dim_range.distribution","parameters.absolute_dim_range.max","parameters.absolute_dim_range.min","parameters.absolute_dim_range_max","parameters.absolute_dim_range_min","parameters.activation_functions","parameters.apply_penaltys","parameters.batch_size.distribution","parameters.batch_size.max","parameters.batch_size.min","parameters.batch_sizes","parameters.dropout.distribution","parameters.dropout.max","parameters.dropout.min","parameters.dropouts","parameters.epochs","parameters.epochss","parameters.hidden_dim1s","parameters.hidden_dim2s","parameters.hidden_dim3s","parameters.hidden_dim_initial.distribution","parameters.hidden_dim_initial.max","parameters.hidden_dim_initial.min","parameters.hidden_dim_initial_range.distribution","parameters.hidden_dim_initial_range.max","parameters.hidden_dim_initial_range.min","parameters.hidden_dim_initial_range_max","parameters.hidden_dim_initial_range_min","parameters.hidden_dim_random_scale_factor_range.distribution","parameters.hidden_dim_random_scale_factor_range.max","parameters.hidden_dim_random_scale_factor_range.min","parameters.hidden_dim_random_scale_factor_range_max","parameters.hidden_dim_random_scale_factor_range_min","parameters.hidden_dim_range.distribution","parameters.hidden_dim_range.max","parameters.hidden_dim_range.min","parameters.hidden_dim_range_max.distribution","parameters.hidden_dim_range_max.max","parameters.hidden_dim_range_max.min","parameters.hidden_dim_range_min.distribution","parameters.hidden_dim_range_min.max","parameters.hidden_dim_range_min.min","parameters.hidden_dim_scale_factor.distribution","parameters.hidden_dim_scale_factor.max","parameters.hidden_dim_scale_factor.min","parameters.hidden_dim_scale_factor_fixeds","parameters.hidden_dim_strategys","parameters.hidden_layers.distribution","parameters.hidden_layers.max","parameters.hidden_layers.min","parameters.hidden_layerss","parameters.hidden_layers_max","parameters.hidden_layers_min","parameters.learning_rate.distribution","parameters.learning_rate.max","parameters.learning_rate.min","parameters.learning_rates","parameters.loss_functions","parameters.momentum.distribution","parameters.momentum.max","parameters.momentum.min","parameters.nesterovs","parameters.normalization_methods","parameters.optimizers","parameters.output_activation_functions","parameters.penalty_factor.distribution","parameters.penalty_factor.max","parameters.penalty_factor.min","parameters.penalty_factor_max","parameters.penalty_factor_min","parameters.randomize_hidden_dim_strategys","parameters.randomize_row_deletions","parameters.randomize_time_shifts","parameters.row_deletion_range_max","parameters.row_deletion_range_min","parameters.scaled_layerss","parameters.time_shift_range_max","parameters.time_shift_range_min","parameters.weight_init_strategys","penalty_factor","penalty_factor_max","penalty_factor_min","randomize_hidden_dim_strategy","randomize_row_deletion","randomize_time_shift","row_deletion_range_max","row_deletion_range_min","scaled_layers","time_shift_range_max","time_shift_range_min","weight_init_strategy","combined_metric","combined_metric_accuracy","combined_metric_loss","epoch","hidden_layer_11_weight_init","hidden_layer_13_weight_init","hidden_layer_1_neurons","hidden_layer_9_weight_init","model_architecture","test_accuracy","test_loss","train_accuracy","train_loss","train_val_accuracy","train_val_loss","val_accuracy","val_loss"
"classic-sweep-26","finished","-","","","2024-08-23T01:31:26.000Z","164","i8k2uob8","","1024","4","hardelish","2","false","27","0.5428001241401681","10000","","","","","","512","8","","2","1.01","","","","1.7695216815262047","false","compress","Random","259","","","Random","","","","","","","","","","","","","","","","","","","","","","7","2","","0.04790215137895402","mae","","","0.760273220954411","true","","std","sgd","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","100","1","true","","","","","","","","","","NaN","NaN","16","","","460","","Input Layer: 10 neurons
Hidden Layer 1: 460 neurons
Hidden Layer 2: 259 neurons
Output Layer: 1 neuron","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"eternal-sweep-6","finished","-","","","2024-08-23T13:28:38.000Z","170","sqmz01i2","","1024","4","ncu","5","true","42","0.4798058346049732","10000","","","","","","512","8","","2","1.01","","","","1.3564482639222408","false","expand","Random","61","","","Random","97","","","Random","136","","","Random","205","","","Random","","","","","","","","","","7","2","","0.01921030094571325","mae","","","0.2296364977749533","false","","min-max","nadam","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.596910358976615","100","1","false","","","","","","","","","","NaN","NaN","12","","","45","","Input Layer: 10 neurons
Hidden Layer 1: 45 neurons
Hidden Layer 2: 61 neurons
Hidden Layer 3: 97 neurons
Hidden Layer 4: 136 neurons
Hidden Layer 5: 205 neurons
Output Layer: 1 neuron","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"northern-sweep-38","finished","-","","","2024-08-25T06:01:45.000Z","133","uvrgdrnd","","1024","4","ncu","","false","33","0.2484188665994392","10000","","","","347","","","","","","","","","","1.2740365232331383","true","maintain","Random","347","1.2740365232331383","maintain","Random","347","1.2740365232331383","maintain","Random","347","1.2740365232331383","maintain","Random","347","1.2740365232331383","maintain","Default (PyTorch)","","","","","","","","","5","","","","0.08496666601650416","mae","","","0.09623791338026948","false","","none","asgd","sigmoid","Default (PyTorch)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.039928957213538","","","false","","","","","","","","individual","","NaN","NaN","12","","","","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"ethereal-sweep-86","finished","-","","","2024-08-25T09:04:30.000Z","173","uvrgdrnd","","1024","4","squ","","true","29","0.2344057365091484","10000","","","","248","","","","","","","","","","1.0587399663782195","true","compress","Default (PyTorch)","234","1.0587399663782195","compress","Default (PyTorch)","221","1.0587399663782195","compress","Default (PyTorch)","208","1.0587399663782195","compress","Random","","","","","","","","","","","","","4","","","","0.003473817187217226","mse","","","0.09874892291172288","false","","none","nadam","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.773841349878005","","","false","","","","","","","","individual","","NaN","NaN","17","","","","","","NaN","NaN","-6487814799646287","4.20917408745094e+31","-3479590671097955","2.1156963645972294e+31","-471366542549622.6","2.2218641743518616e+29"
"stilted-sweep-77","finished","-","","","2024-08-22T23:22:59.000Z","132","88sdi8nj","","1024","4","mish","4","true","18","0.4269242353534372","10000","","","","","","512","8","","2","1.01","","","","1.447907686014664","false","compress","Default (PyTorch)","352","","","Default (PyTorch)","221","","","Default (PyTorch)","115","","","Default (PyTorch)","","","","","","","","","","","","","","7","2","0.880901459881337","0.08489922329234251","huber","","","0.3699442386562633","true","","min-max","sgd","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.18586604356613","100","1","true","","","","","","","","","","NaN","NaN","12","","","510","","Input Layer: 10 neurons
Hidden Layer 1: 510 neurons
Hidden Layer 2: 352 neurons
Hidden Layer 3: 221 neurons
Hidden Layer 4: 115 neurons
Output Layer: 1 neuron","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"deft-sweep-35","finished","-","","","2024-08-25T15:47:35.000Z","129","3vqhfez0","","1024","4","leaky_relu","","true","44","0.2230667305211007","10000","","","","378","","","","","","","","","","1.717299190959657","true","compress","He","220","1.717299190959657","compress","He","","","","","","","","","","","","","","","","","","","","","2","","","","0.001335100061823383","mae","","","0.5294806383748902","true","","none","sgd","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.54865334890324","","","false","","","","","","","","uniform","","NaN","NaN","12","","","","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"fluent-sweep-4","finished","-","","","2024-08-25T13:45:24.000Z","141","3vqhfez0","","1024","4","ncu","","false","27","0.6815621786682253","10000","","","","278","","","","","","","","","","1.8386479204970017","true","expand","Random","511","1.8386479204970017","expand","Random","939","1.8386479204970017","expand","Random","1024","1.8386479204970017","expand","Random","1024","1.8386479204970017","expand","Random","","","","","","","","","5","","","","0.007784285656470969","mse","","","0.21653350347901176","true","","none","adadelta","sigmoid","Default (PyTorch)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.044452467712285","","","true","","","","","","","","uniform","","NaN","NaN","12","","","","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"scarlet-sweep-117","finished","-","","","2024-08-25T20:22:43.000Z","134","3vqhfez0","","1024","4","elish","","false","11","0.24124390392313175","10000","","","","138","","","","","","","","","","1.651157393954512","false","compress","Random","83","1.651157393954512","compress","Default (PyTorch)","52","1.5845699573164636","compress","Random","27","1.894991275938397","compress","Default (PyTorch)","16","1.6727433202289563","compress","Default (PyTorch)","8","1.861926838841086","compress","Default (PyTorch)","4","1.6672893777207571","compress","Random","7","","","","0.0769965797579925","mae","","","0.3125365422320713","true","","std","nadam","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3695783758089777","","","false","","","","","","","","individual","","NaN","NaN","12","","","","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"likely-sweep-103","finished","-","","","2024-08-26T03:36:48.000Z","178","02pkstq1","","1024","4","squ","","true","10","0.5712537393268111","10000","","","","450","","","","","","","","","","1.880087500149026","true","expand","Default (PyTorch)","846","1.880087500149026","expand","Random","449","1.880087500149026","compress","Random","844","1.880087500149026","expand","Default (PyTorch)","","","","","","","","","","","","","4","","","1.1482347642766253","0.02937306061210303","huber","","","0.4874756528514554","true","","none","adamw","none","Default (PyTorch)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33014913275678","","","true","","","","","","","","individual","","NaN","NaN","17","","","","","","NaN","NaN","-628462604733599.8","3.9496524554854205e+29","-314237702048707.5","1.9748262285618288e+29","-12799363815.276772","163823714101415120000"
"dauntless-sweep-63","finished","-","","","2024-08-26T01:15:50.000Z","131","02pkstq1","","1024","4","elish","","false","31","0.34674386407212343","10000","","","","218","","","","","","","","","","1.8235499158713293","true","maintain","Default (PyTorch)","218","1.8235499158713293","maintain","Default (PyTorch)","218","1.8235499158713293","maintain","Default (PyTorch)","","","","","","","","","","","","","","","","","3","","","","0.048228595998528904","mae","","","0.497902141723952","true","","none","nadam","sigmoid","Default (PyTorch)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.821964872283504","","","false","","","","","","","","uniform","","NaN","NaN","12","","","","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"frosty-sweep-3","finished","-","","","2024-08-23T16:44:28.000Z","135","ey2ul0w6","","1024","4","softplus","7","true","11","0.2200360779017413","10000","","","","","","512","8","","2","1.01","","","","1.720867103697752","true","maintain","Default (PyTorch)","170","","","Default (PyTorch)","98","","","Default (PyTorch)","56","","","Default (PyTorch)","96","","","Default (PyTorch)","96","","","Default (PyTorch)","55","","","Default (PyTorch)","","7","2","","0.0959546931622917","mse","","","0.05427708946328125","false","","std","sgd","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.87104920890788","100","1","true","","","","","","","","","","NaN","NaN","12","","","170","","Input Layer: 10 neurons
Hidden Layer 1: 170 neurons
Hidden Layer 2: 170 neurons
Hidden Layer 3: 98 neurons
Hidden Layer 4: 56 neurons
Hidden Layer 5: 96 neurons
Hidden Layer 6: 96 neurons
Hidden Layer 7: 55 neurons
Output Layer: 1 neuron","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"major-sweep-1","finished","-","","","2024-08-23T03:14:23.000Z","147","cnobgnyz","","1024","4","ncu","4","true","42","0.5334858161785705","10000","","","","","","512","8","","2","1.01","","","","1.5021472508262743","true","compress","Random","298","","","Random","198","","","Default (PyTorch)","131","","","Default (PyTorch)","","","","","","","","","","","","","","7","2","0.953796123931334","0.061853666749140584","huber","","","0.8921972045863757","false","","min-max","nadam","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.116595438798","100","1","false","","","","","","","","","","NaN","NaN","12","","","449","","Input Layer: 10 neurons
Hidden Layer 1: 449 neurons
Hidden Layer 2: 298 neurons
Hidden Layer 3: 198 neurons
Hidden Layer 4: 131 neurons
Output Layer: 1 neuron","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"fast-sweep-37","finished","-","","","2024-08-22T21:10:48.000Z","134","88sdi8nj","","1024","4","swish","5","true","27","0.6399056690659192","10000","","","","","","512","8","","2","1.01","","","","1.6105565735668292","false","expand","Random","386","","","Random","386","","","Random","386","","","Random","612","","","Random","","","","","","","","","","7","2","","0.061840866660403886","mse","","","0.13867814199239858","true","","std","sgd","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.882813982522336","100","1","true","","","","","","","","","","NaN","NaN","12","","","240","","Input Layer: 10 neurons
Hidden Layer 1: 240 neurons
Hidden Layer 2: 386 neurons
Hidden Layer 3: 386 neurons
Hidden Layer 4: 386 neurons
Hidden Layer 5: 612 neurons
Output Layer: 1 neuron","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"super-sweep-71","finished","-","","","2024-08-22T23:03:48.000Z","137","88sdi8nj","","1024","4","ncu","5","true","21","0.5573659804111499","10000","","","","","","512","8","","2","1.01","","","","1.2216522636969946","true","compress","Default (PyTorch)","236","","","Random","193","","","Default (PyTorch)","157","","","Random","128","","","Default (PyTorch)","","","","","","","","","","7","2","1.4148772284544835","0.04675444821252623","huber","","","0.3149276325339125","true","","std","adam","sigmoid","Default (PyTorch)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.60636790696968","100","1","false","","","","","","","","","","NaN","NaN","12","","","289","","Input Layer: 10 neurons
Hidden Layer 1: 289 neurons
Hidden Layer 2: 236 neurons
Hidden Layer 3: 193 neurons
Hidden Layer 4: 157 neurons
Hidden Layer 5: 128 neurons
Output Layer: 1 neuron","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"charmed-sweep-1","finished","-","","","2024-08-23T23:24:01.000Z","185","qtjyrxun","","1024","4","squ","4","false","13","0.27175143867863205","10000","","","","289","","","","","2","1.01","","","","1.5178028618882058","false","expand","Random","438","","","Default (PyTorch)","479","","","Default (PyTorch)","721","","","Random","","","","","","","","","","","","","4","","","","0.05661710959797351","mae","","","0.8390859304141828","false","","min-max","sgd","sigmoid","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","100","1","false","","","","","","","","","","NaN","NaN","17","","","289","","Input Layer: 10 neurons
Hidden Layer 1: 289 neurons
Hidden Layer 2: 438 neurons
Hidden Layer 3: 479 neurons
Hidden Layer 4: 721 neurons
Output Layer: 1 neuron","NaN","NaN","0.2770958303309615","0.522590438524882","0.2787364595591474","0.5202237864335377","0.28037708878733325","0.5178571343421936"
"confused-sweep-34","finished","-","","","2024-08-24T18:58:39.000Z","175","gi6zas44","","1024","4","squ","","false","27","0.4298155620399375","10000","","","","148","","","","","","","","","","1.983427988448264","true","compress","Random","74","1.983427988448264","compress","Random","74","1.983427988448264","maintain","Random","74","1.983427988448264","maintain","Random","","","","","","","","","","","","","4","","","","0.055777904467382296","mae","","","0.01006368081489104","true","","none","adamax","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.996260906022395","","","true","","","","","","","","uniform","","NaN","NaN","17","","","","","","NaN","NaN","-227810068.39966613","51897427719880700","-127272551.0652439","26306094900969470","-26735033.730821654","714762082058240"
"tough-sweep-37","finished","-","","","2024-08-25T23:41:09.000Z","133","02pkstq1","","1024","4","elish","","true","34","0.5915214650930329","10000","","","","311","","","","","","","","","","1.8183716372065784","true","maintain","Default (PyTorch)","311","1.8183716372065784","maintain","Random","311","1.8183716372065784","maintain","Random","171","1.8183716372065784","compress","Random","171","1.8183716372065784","maintain","Random","","","","","","","","","5","","","","0.09159460219382996","mae","","","0.05689761963005601","false","","min-max","nadam","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.799906127274471","","","true","","","","","","","","individual","","NaN","NaN","12","","","","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"eternal-sweep-89","finished","-","","","2024-08-26T02:53:21.000Z","132","02pkstq1","","1024","4","hardelish","","true","26","0.37251348372911497","10000","","","","174","","","","","","","","","","1.048965507983762","true","expand","Default (PyTorch)","182","1.048965507983762","expand","Random","190","1.048965507983762","expand","Random","","","","","","","","","","","","","","","","","3","","","","0.06406727303510379","mse","","","0.13468441215902585","false","","none","asgd","none","Random","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.141922750446479","","","false","","","","","","","","individual","","NaN","NaN","12","","","","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
